ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_end,shuffle,skipped,count
2024-01-02T15:06:14Z,desktop,24722,God of Light Music (Inst.),SEVENTEEN,God of Light Music,spotify:track:7viNY0jOjNJuLwsgAOPsBK,endplay,False,True,1
2024-01-08T09:49:35Z,desktop,4655,Run Away (RYUJIN),ITZY,BORN TO BE,spotify:track:4e94KIas5maH8RixY26LiN,endplay,False,True,1
2024-01-08T09:49:40Z,desktop,5259,Crown On My Head (YEJI),ITZY,BORN TO BE,spotify:track:7us3VPvRjtjuMEexfyRsMC,endplay,False,True,1
2023-10-06T06:35:07Z,desktop,1010,Bad Reputation,Shawn Mendes,Illuminate,spotify:track:07A4mFpXnuUrcRIc1S8ilz,endplay,True,True,1
2023-10-06T06:35:07Z,desktop,7024,Bad Reputation,Joan Jett & the Blackhearts,Bad Reputation (Expanded Edition),spotify:track:7pu8AhGUxHZSCWTkQ2eb5M,endplay,True,True,1
2023-10-14T06:57:24Z,desktop,115031,Chasing That Feeling (English Ver. – Digital Only),TOMORROW X TOGETHER,The Name Chapter: FREEFALL,spotify:track:3lJyZMz60jW3TTGeOFUrCd,endplay,True,True,1
2023-10-15T01:28:02Z,desktop,101018,beyond the oceans,Bhxa,Ayla,spotify:track:17k7wUyPZi8Em4mNaI7ugI,endplay,True,True,1
2023-10-24T03:37:44Z,desktop,3099,MONTAGEM - MELODIA ENVOLVENTE 4,DJ Dudah,MONTAGEM - MELODIA ENVOLVENTE 4 (Remixes),spotify:track:0dQZTgDVjsQfrp7VCTQqYm,endplay,True,True,1
2023-10-24T03:37:58Z,desktop,2914,Sequência da Dz7,TRASHXRL,Sequência da Dz7,spotify:track:12FbZlYxIUv2rhB0oCQEhQ,endplay,True,True,1
2023-10-27T19:51:38Z,desktop,2298,Deep Down,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,spotify:track:4iK0QSCW3nmt6bsZtAjzX6,fwdbtn,True,True,1
2023-10-29T05:13:33Z,desktop,174876,Secrets from a Girl (Who's Seen it All),Lorde,Solar Power,spotify:track:1toRu029yjgrleWg2w3gNU,fwdbtn,True,True,1
2023-11-04T20:32:59Z,desktop,740,Spread My Wings,Stray Kids,Mixtape,spotify:track:0YVZFDS0MfqAkAmNtGgESq,endplay,True,True,1
2023-12-14T23:26:47Z,phone,8730,BATTER UP,BABYMONSTER,BABYMONSTER Debut Digital Single [BATTER UP],spotify:track:3VBj0lzjmhTzVFPEDOjNCG,fwdbtn,False,True,1
2023-12-15T01:10:50Z,phone,27372,Chili,HWASA,Chili,spotify:track:253P6uwLnelVQ6MdwXMIJk,fwdbtn,True,True,1
2022-10-20T16:48:11Z,desktop,54764,Bittersweet (feat. LeeHi),WONWOO,Bittersweet (feat. LeeHi),spotify:track:347PJwH4XqRbeaKaIW9sX3,endplay,False,True,1
2023-11-18T22:15:12Z,desktop,25639,Humpty Dumpty,AJR,OK ORCHESTRA,spotify:track:2ycJA7ilshVJMJp5fsvTpX,endplay,True,True,1
2023-11-24T21:07:36Z,desktop,3065,Rockin' Around The Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,spotify:track:2EjXfH91m7f8HiJN1yQg97,fwdbtn,False,True,1
2023-11-24T21:07:38Z,desktop,1578,A Marshmallow World,Darlene Love,A Christmas Gift For You From Phil Spector,spotify:track:7GNsHkiYPcQQjvhTiILFUL,fwdbtn,True,True,1
2023-11-24T21:07:41Z,desktop,2426,Rudolph The Red-Nosed Reindeer,Burl Ives,Have A Holly Jolly Christmas,spotify:track:47otoIkhx3fkdivEXL5OB6,fwdbtn,True,True,1
2023-11-06T21:55:36Z,phone,4781,Back for More (TXT Ver.),TOMORROW X TOGETHER,The Name Chapter: FREEFALL,spotify:track:2AdzsePCqH6NUcMq7tYYmx,fwdbtn,True,True,1
2023-11-11T07:23:24Z,desktop,83192,Gentleman,KISS OF LIFE,Born to be XX,spotify:track:5JjVCxjqX1zwZc5MRa39ly,fwdbtn,True,True,1
2023-11-13T08:27:44Z,desktop,3683,Lost My Way,MAX,Hell's Kitchen Angel,spotify:track:7gFiscQgYvhfeKvSh7SyDS,endplay,True,True,1
2023-11-13T16:24:48Z,desktop,6411,Mug Shot (feat. Sirah),MAX,Hell's Kitchen Angel,spotify:track:7roCTVRPs3VJfvq2tbsdWv,endplay,True,True,1
2023-11-24T21:08:46Z,desktop,58607,It's the Most Wonderful Time of the Year,Andy Williams,The Andy Williams Christmas Album,spotify:track:5hslUAKq9I9CG2bAulFkHN,endplay,True,True,1
2023-11-26T20:31:33Z,desktop,21945,We Wish You A Merry Christmas,John Denver,A Christmas Together,spotify:track:0Xrev0e2wVRSkq84SJiEMg,fwdbtn,True,True,1
2023-11-26T20:36:26Z,desktop,19760,"Baby, It's Cold Outside",Dean Martin,A Winter Romance,spotify:track:4MrfQL4TYQXJBlZYpAHTuE,endplay,True,True,1
2023-11-27T07:35:32Z,desktop,7314,On My Youth - English Version,WayV,On My Youth - The 2nd Album,spotify:track:3aybnlPK0zZK2YRmlRm0Ph,endplay,False,True,1
2023-11-28T04:50:16Z,desktop,3900,Baddie,IVE,I'VE MINE,spotify:track:7uyeEbG6hyApgXuEypGcsZ,backbtn,True,True,1
2023-11-29T19:05:15Z,phone,0,Good Enough,CHANYEOL,Good Enough,spotify:track:0joaMfmFVNsqTSGgX767KN,endplay,True,True,1
2023-11-16T04:45:45Z,desktop,4160,TTG,KISS OF LIFE,Born to be XX,spotify:track:3qqwxYn7GZhwRa93L388oA,endplay,True,True,1
2023-11-17T06:16:10Z,desktop,32338,Infinity,AJR,Living Room,spotify:track:3i78lP1Y35m6Idgnbw9Fow,fwdbtn,True,True,1
2023-06-26T19:07:21Z,desktop,1056,People,Agust D,D-2,spotify:track:4wDSEE082RPcnhXzPzFhCp,fwdbtn,True,True,1
2024-01-28T19:27:36Z,phone,174725,Close 2 U,Raveena,Moonstone EP,spotify:track:7rgvhF2a3WjRkRtx2lndyc,endplay,False,True,1
2023-06-25T15:31:49Z,desktop,7572,Wash Away,YENA,Love War,spotify:track:4sivL5lsrfO0EuoarSChGx,endplay,True,True,1
2024-01-15T15:40:40Z,desktop,6745,"Baby, Maybe Crazy",LIMELIGHT,LAST DANCE,spotify:track:04oOpIwfGWwfe8wzsJuwLS,endplay,False,True,1
2024-01-15T19:01:59Z,desktop,1253,BIBORA,SF9,Sequence,spotify:track:0F2woEmPkBMafpMCmgKc6a,fwdbtn,True,True,1
2024-01-20T16:52:19Z,phone,981,DASH,NMIXX,Fe3O4: BREAK,spotify:track:2RoYgkPzUY0vY7lhUuyus1,backbtn,True,True,1
2023-12-18T04:25:19Z,desktop,27429,Passing By,Yiruma,First Love (The Original & the Very First Recording),spotify:track:0Djo0n7aIXn4osnK2U5YNH,fwdbtn,True,True,1
2023-11-24T21:07:44Z,desktop,3761,I'll Be Home For Christmas - Single Version,Bing Crosby,Bing's Gold Records - The Original Decca Recordings,spotify:track:1fjOitI0vZ41P63p1MQLcc,endplay,True,True,1
2023-06-24T21:32:38Z,desktop,5108,Nervous,Shawn Mendes,Shawn Mendes,spotify:track:3J3AQ7NSo0p3RX8U2gnC4v,endplay,True,True,1
2023-06-24T21:32:43Z,desktop,5340,Like To Be You (feat. Julia Michaels),Shawn Mendes,Shawn Mendes,spotify:track:5VQBZPF4L2VrR7aMfAdRq3,endplay,True,True,1
2023-06-24T21:32:47Z,desktop,4202,Particular Taste,Shawn Mendes,Shawn Mendes,spotify:track:3isPczLtjVuERmr5hpSvIl,endplay,True,True,1
2023-06-24T21:33:07Z,desktop,18947,Because I Had You,Shawn Mendes,Shawn Mendes,spotify:track:1RL042HeY9ln1Bwu2ODyJJ,endplay,True,True,1
2023-06-24T21:33:12Z,desktop,4574,Why,Shawn Mendes,Shawn Mendes,spotify:track:6oZk0lzaP7RcwKjyZrIJBV,endplay,True,True,1
2023-06-24T21:33:16Z,desktop,3192,Youth (feat. Khalid),Shawn Mendes,Shawn Mendes,spotify:track:5cWIKVqSpJQiRmG59sfii5,endplay,True,True,1
2023-06-24T21:33:20Z,desktop,3657,Perfectly Wrong,Shawn Mendes,Shawn Mendes,spotify:track:1UWbBNuBIB9wYg82aaWRvN,endplay,True,True,1
2023-06-24T20:55:14Z,desktop,77734,SHALALA,TAEYONG,SHALALA - The 1st Mini Album,spotify:track:2gAX00D7NOBKdcKbOXdpFR,fwdbtn,True,True,1
2024-01-15T13:16:05Z,desktop,8881,gravity,OnlyOneOf,Things I Can't Say LOve,spotify:track:2NWyTtfYapqoJEz1peT7o7,endplay,False,True,1
2023-06-24T21:33:31Z,desktop,10890,Mutual,Shawn Mendes,Shawn Mendes,spotify:track:2d3zTjEWyOzKDPOLjDSRlR,endplay,True,True,1
2023-06-24T21:33:35Z,desktop,3889,Queen,Shawn Mendes,Shawn Mendes,spotify:track:2eKH2typXktOBTgWrOHnni,endplay,True,True,1
2023-06-24T21:33:39Z,desktop,4841,When You're Ready,Shawn Mendes,Shawn Mendes,spotify:track:2s6BVlw41U03QdFaMeT5FQ,endplay,True,True,1
2023-06-25T03:37:22Z,desktop,2333,Intro ; Love is over,YENA,Love War,spotify:track:3AlOg2mj8afdpbFwecrKCr,endplay,True,True,1
2024-01-15T12:56:58Z,desktop,2809,"IT's You (YEOSANG, SAN, WOOYOUNG)",ATEEZ,THE WORLD EP.FIN : WILL,spotify:track:7B8BU9kWRWUVSppWQGdgiz,endplay,False,True,1
2024-01-15T12:58:45Z,desktop,107972,"Youth (YUNHO, MINGI)",ATEEZ,THE WORLD EP.FIN : WILL,spotify:track:136oL23K6A6g4PvptBWcS7,endplay,False,True,1
2024-01-15T12:59:56Z,desktop,70228,Everything (JONGHO),ATEEZ,THE WORLD EP.FIN : WILL,spotify:track:5vJr5hBQv8MqgBHOiaMvZA,endplay,False,True,1
2023-06-19T06:00:39Z,desktop,5955,Colors,whatever mike,Colors,spotify:track:5sNRs0EpyUv6cyF8nfFC8N,endplay,True,True,1
2023-06-19T06:00:40Z,desktop,1114,Gotta Be A Reason,Alec Benjamin,Narrated For You,spotify:track:0IrtQ83z9jylZaLEJK2eoy,endplay,True,True,1
2024-01-15T13:02:56Z,desktop,5212,FIN : WILL,ATEEZ,THE WORLD EP.FIN : WILL,spotify:track:2Nk2AbS02HaI1tgWTApkGJ,endplay,False,True,1
2024-01-15T13:04:47Z,desktop,4922,Damn U,YENA,GOOD MORNING,spotify:track:0UTalsJNArsdZypUKWWe0N,endplay,False,True,1
2024-01-15T13:04:54Z,desktop,5793,The Ugly Duckling,YENA,GOOD MORNING,spotify:track:6lRSaNSiZNpSSedUHFlS5c,endplay,False,True,1
2024-01-15T13:04:58Z,desktop,4655,Good Morning,YENA,GOOD MORNING,spotify:track:4zXbnTwqwQcRdDILZVKZSQ,endplay,False,True,1
2024-01-15T13:06:51Z,desktop,4017,"give me the lOve, bitxx",OnlyOneOf,Things I Can't Say LOve,spotify:track:25mKMjbJ606hRsSEZpM2X1,endplay,False,True,1
2024-01-15T13:07:04Z,desktop,13177,O,OnlyOneOf,Things I Can't Say LOve,spotify:track:3oDUyk1fMSmNrcPV5e95sk,endplay,False,True,1
2022-10-20T18:20:27Z,desktop,101367,​the spider & ​the butterfly,Mira,​the spider & ​the butterfly,spotify:track:0g1q4WzLAwJNPUQZE25erl,fwdbtn,False,True,1
2022-10-20T18:20:30Z,desktop,870,RED,The Rose,RED,spotify:track:1JsBcVdlKZJmDPJWu4wJPC,fwdbtn,False,True,1
2022-10-20T18:20:34Z,desktop,1393,Down (feat. Grey),A.C.E,Down,spotify:track:0hCN8CN4XwpnVxCUvUuRu7,fwdbtn,False,True,1
2022-10-20T18:20:34Z,desktop,975,rocket science,vaultboy,rocket science,spotify:track:55cwGtYrExG7slEAor5jeR,fwdbtn,False,True,1
2022-10-20T01:33:53Z,desktop,3482,Light a Flame,SEVENTEEN,; [Semicolon],spotify:track:2QeqvHnADmf2fN5sowptuO,endplay,True,True,1
2022-10-20T02:25:29Z,desktop,20781,Inner Child,BTS,MAP OF THE SOUL : 7,spotify:track:25MHcbjvSdcfTiFgbKJiZF,endplay,True,True,1
2022-10-20T03:07:13Z,desktop,12771,Blue Side (Outro),j-hope,Hope World,spotify:track:20zr2Oef3PVeGRxjmSF5CC,fwdbtn,False,True,1
2022-11-30T19:39:05Z,phone,0,Who Are You (Feat. SEULGI of Red Velvet),BamBam,Who Are You,spotify:track:1IjWbIMe1uXqp9tDfC3QLL,endplay,False,True,1
2023-12-15T01:38:29Z,phone,203383,"Smoke (Prod. Dynamicduo, Padi)",Dynamicduo,Street Woman Fighter2 (SWF2) Class Mission,spotify:track:1qRfAvzRIJQodWKBNFAb6C,fwdbtn,True,True,1
2023-12-15T01:38:35Z,phone,6013,Don't Go Insane,DPR IAN,Don't Go Insane,spotify:track:5izX3yhDZHqQFi8p2m6RHi,fwdbtn,True,True,1
2023-12-15T02:32:15Z,phone,84015,Have Yourself A Merry Little Christmas,Judy Garland,Meet Me In St. Louis,spotify:track:030mot3ZKR3oskfMsqDB2R,fwdbtn,False,True,1
2023-12-15T02:45:53Z,phone,270552,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,Dr. Seuss' How The Grinch Stole Christmas! (Original TV Soundtrack),spotify:track:4qP2V09IpTct5A1ZSnr1zh,fwdbtn,False,True,1
2022-11-24T03:32:07Z,desktop,1160,astroboy.,suggi,cheer up!,spotify:track:5B7K0zs5gkaueWXzgd0vk7,endplay,True,True,1
2022-11-24T03:32:33Z,desktop,25507,REMEDY,Alesso,REMEDY,spotify:track:6jreFSOTUAViWjKyzOC4Kg,endplay,True,True,1
2022-11-24T03:32:43Z,desktop,10147,Baggage Claim,Honey Lane,Baggage Claim,spotify:track:4X9szLF9pWJYvXgUPo1Kf8,endplay,True,True,1
2022-11-24T03:36:00Z,desktop,3633,Rome,Dermot Kennedy,Without Fear,spotify:track:2ZwihAP8zB5XX1CmYIOBbF,endplay,True,True,1
2023-06-19T05:51:55Z,desktop,889,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"Tyler, The Creator",CALL ME IF YOU GET LOST,spotify:track:7z4xW9WY86uH3gd1V9pfCM,endplay,True,True,1
2022-11-01T03:44:20Z,desktop,13176,FIRST,EVERGLOW,Last Melody,spotify:track:021L6LlBBtr34BmFRHd9Ic,fwdbtn,True,True,1
2022-10-28T23:58:16Z,phone,6803,WE GO,fromis_9,9 WAY TICKET,spotify:track:7oQqeRSV38YqkRv2UGvmbS,fwdbtn,True,True,1
2022-10-29T20:56:26Z,desktop,84064,Disaster,Conan Gray,Superache,spotify:track:3SWGtKHaCFEUqfm9ydUFVw,endplay,True,True,1
2023-12-15T05:17:57Z,desktop,44899,Slow Dancing,V,Layover,spotify:track:5h1BN75CEh8wdSwE1xrbSe,fwdbtn,True,True,1
2023-12-15T06:52:43Z,desktop,11643,AGASSY,SOOJIN,AGASSY,spotify:track:2DkO9y7DB9S9nBg5u0VDoW,fwdbtn,True,True,1
2023-12-15T01:13:31Z,phone,8932,GODS,League of Legends,GODS,spotify:track:210JJAa9nJOgNa0YNrsT5g,fwdbtn,True,True,1
2023-12-15T01:13:34Z,phone,3065,Chill Kill,Red Velvet,Chill Kill - The 3rd Album,spotify:track:68gQG2HpRMxIRom4pCugMq,fwdbtn,True,True,1
2023-06-21T00:05:15Z,desktop,1462,Girls,Rachel Platten,Girls,spotify:track:7EjL6DoRMa601VXjoyyBSE,endplay,True,True,1
2023-06-19T06:00:43Z,desktop,2554,If I Killed Someone For You,Alec Benjamin,Narrated For You,spotify:track:0WHi11uzahqpEtPGYCW6oQ,endplay,True,True,1
2023-06-19T06:00:53Z,desktop,4469,Sinner,Andy Grammer,Magazines Or Novels,spotify:track:4yLoZbvsw3UXMgOgylYgQn,endplay,True,True,1
2023-06-19T06:00:56Z,desktop,1996,The Village,Wrabel,The Village,spotify:track:6epvwUINain4iSHCTWA0sj,endplay,True,True,1
2023-06-19T06:02:18Z,desktop,1474,Water Fountain,Alec Benjamin,Narrated For You,spotify:track:4IhKLu7Vk3j2TLmnFPl6To,endplay,True,True,1
2023-06-19T06:02:25Z,desktop,2171,i can't breathe,Bea Miller,aurora,spotify:track:1qFMIjTe9esCDiytqUY19t,endplay,True,True,1
2023-06-19T06:02:31Z,desktop,6222,Feel Something,Jaymes Young,Feel Something,spotify:track:0vMI3AJPQMjytAu8XMWr65,endplay,True,True,1
2023-06-16T15:02:23Z,desktop,52082,Dune,ATEEZ,THE WORLD EP.2 : OUTLAW,spotify:track:1CwzGOJqmATtWE8H00MEIL,endplay,True,True,1
2023-06-24T21:32:12Z,desktop,1172,Señorita,Shawn Mendes,Shawn Mendes,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,endplay,True,True,1
2023-06-24T21:32:14Z,desktop,1404,Lost In Japan,Shawn Mendes,Shawn Mendes,spotify:track:0TFpGNlWslRQO4oyTtJq6K,endplay,True,True,1
2023-06-24T21:32:15Z,desktop,905,If I Can't Have You,Shawn Mendes,Shawn Mendes,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,endplay,True,True,1
2024-02-09T05:32:32Z,desktop,1331,10 Victoria's Secret Models,MAX,Hell's Kitchen Angel,spotify:track:0evnUdYzW18jCOTPNXZTzH,endplay,False,True,1
2023-06-19T06:12:01Z,desktop,85275,xanny,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",spotify:track:4QIo4oxwzzafcBWkKjDpXY,endplay,True,True,1
2023-06-19T20:36:05Z,desktop,1637,In Case You Don't Live Forever,Ben Platt,Sing To Me Instead,spotify:track:4Svpc4QRvDW0J34AE30S9c,endplay,True,True,1
2023-06-19T20:37:07Z,desktop,1172,scared,Jeremy Zucker,brent,spotify:track:6r2JV75tE0vNgNCv4HKsBC,endplay,True,True,1
2023-06-19T20:37:12Z,desktop,3819,To Build A Home,The Cinematic Orchestra,Ma Fleur,spotify:track:3AqPL1n1wKc5DVFFnYuJhp,endplay,True,True,1
2024-02-09T06:07:54Z,desktop,5735,On My Mama,Victoria Monét,On My Mama,spotify:track:1o8Z7GD1CeOaVBEyuzu4HO,fwdbtn,False,True,1
2024-02-09T06:07:59Z,desktop,5305,Truth or Dare,Tyla,TYLA,spotify:track:1whAXVGN8AdfrnoXNIXfJf,fwdbtn,False,True,1
2024-02-09T06:08:02Z,desktop,2345,Last Man Standing,Livingston,Last Man Standing,spotify:track:2lWdeczQNurRVraTyZFmgp,fwdbtn,True,True,1
2024-02-09T06:08:06Z,desktop,3157,One Of Your Girls,Troye Sivan,Something To Give Each Other,spotify:track:1Fav4xZn60uGM3XmiHJmvT,fwdbtn,True,True,1
2024-02-09T06:08:11Z,desktop,4098,Too Much,girl in red,Too Much,spotify:track:36FZL9SzRh5BhtG1cUyGWr,endplay,True,True,1
2024-02-09T23:18:12Z,phone,5956,Pick Me,Alec Benjamin,Pick Me,spotify:track:02Vncg7BGazGARW9CMVstt,endplay,True,True,1
2024-02-11T19:09:23Z,phone,7307,Make You Mine,Madison Beer,Make You Mine,spotify:track:48vIfHaK7by6x0T6ucpODL,fwdbtn,True,True,1
2024-01-31T20:38:05Z,desktop,79916,Buttons,The Pussycat Dolls,PCD,spotify:track:3BxWKCI06eQ5Od8TY2JBeA,endplay,False,True,1
2023-06-03T20:03:38Z,desktop,10483,Invisible,Anna Clendening,Invisible,spotify:track:1HnTWOJNm9VyT4jDfNp7Ta,endplay,True,True,1
2023-06-06T02:47:37Z,desktop,64516,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),spotify:track:2FZP8qfmy9RFXVREVHMAua,endplay,True,True,1
2023-06-14T06:25:53Z,phone,2432,Panic Attacks (feat. Yoshi Flower),Elohim,Elohim,spotify:track:3aohkQG8yID1le9n0iW7KX,endplay,False,True,1
2024-02-11T19:17:08Z,phone,223677,Deeper Well,Kacey Musgraves,Deeper Well,spotify:track:2lJn77IeZAP9cmv6DPXOrL,endplay,True,True,1
2024-02-14T00:51:33Z,desktop,1114,hurt my feelings,Tate McRae,THINK LATER,spotify:track:4mFcwFOlSCxp6hjemRXwpd,endplay,False,True,1
2024-02-19T19:26:16Z,desktop,917,Good Bones,LE SSERAFIM,EASY,spotify:track:4UXmlYr1AbcsWsIbrUz2DC,endplay,False,True,1
2024-02-19T21:06:41Z,phone,9920,TWENTY TWENTY (MiU Solo) - Korean Version,LIMELIGHT,LAST DANCE,spotify:track:2O3n8zLhp68r09Kyl8QDlc,endplay,True,True,1
2023-06-03T19:48:13Z,desktop,25890,ADD,dwilly,ADD,spotify:track:20DInrAonQILzH7q8CvNVF,endplay,True,True,1
2022-11-20T20:36:03Z,desktop,15917,Cassette,DEMIAN,Cassette,spotify:track:5IahLTZCuGKj1Iz2Q0Zwuv,endplay,False,True,1
2022-11-24T03:09:56Z,desktop,8150,Universe,HWANG MIN HYUN,Universe,spotify:track:3405IqUnA0hudruF9yTpqG,endplay,True,True,1
2022-11-02T03:15:03Z,desktop,167422,Got It In You - Acoustic,BANNERS,Got It In You,spotify:track:4unF8ldGPeedLz8HRIvgxg,endplay,True,True,1
2022-11-02T04:28:35Z,desktop,2496,Maze of Memories,Stray Kids,Clé 1 : MIROH,spotify:track:2RuDEoJwqAmQknGXf9tnOL,endplay,True,True,1
2022-11-03T05:00:47Z,desktop,4725,I Need The Light,ENHYPEN,I Need The Light,spotify:track:69mhZKG0nDbSK7NoINWEsE,fwdbtn,False,True,1
2022-11-03T05:01:21Z,desktop,34191,SIREN,P1Harmony,DISHARMONY : STAND OUT,spotify:track:24KYbNn0mcRFuSiGLOegSi,fwdbtn,False,True,1
2024-02-22T05:42:05Z,desktop,1130,Drag,Day Wave,Headcase,spotify:track:0blezul9oOOb2rEohK6G2v,endplay,True,True,1
2024-02-22T05:42:12Z,desktop,1390,Down the Line,Beach Fossils,Somersault,spotify:track:05ZUxHiGT7VR6ShJjhwJxn,endplay,True,True,1
2022-11-24T03:11:09Z,desktop,37546,Modern Loneliness,Lauv,~how i'm feeling~,spotify:track:6pebHy7lH5m9ggR0JoWzF6,endplay,True,True,1
2022-11-24T03:12:39Z,desktop,6037,Location - Live from Spotify,AJR,Spotify Singles,spotify:track:1xpv74iYg4ZSKHX1WcnTQF,endplay,True,True,1
2022-11-24T03:13:15Z,desktop,6722,Overture,AJR,The Click,spotify:track:4rdmX4fCHlZ3dtmEcXhW1s,endplay,True,True,1
2022-11-24T03:15:19Z,desktop,3111,Paradise,Eric Nam,The Other Side,spotify:track:1x9CUUDTZpk8wpeGH9ZAzW,endplay,True,True,1
2022-11-24T03:16:39Z,desktop,11447,Rescue Me,OneRepublic,Human,spotify:track:37LNNQNbL1YLyutBG6aWRx,endplay,True,True,1
2022-11-24T03:29:40Z,desktop,1369,I’ll Make It Up To You,Imagine Dragons,Evolve,spotify:track:0FfX0nofboxZjP0diT1eFv,endplay,True,True,1
2022-11-24T03:31:18Z,desktop,16103,you broke me first,Tate McRae,TOO YOUNG TO BE SAD,spotify:track:4l0RmWt52FxpVxMNni6i63,endplay,True,True,1
2022-11-13T03:58:05Z,desktop,7594,uhgood,RM,mono.,spotify:track:5vI1exL3zFhqFWDSL9fq5H,endplay,True,True,1
2022-11-24T03:42:25Z,desktop,11586,Intro (Alive),BIGBANG,ALIVE,spotify:track:4G1DVtcCpyzcA3tBjOvF38,endplay,True,True,1
2022-11-24T03:42:28Z,desktop,1567,Pocketful of Sunshine,Natasha Bedingfield,Pocketful Of Sunshine,spotify:track:1uigwk5hNV84zRd5YQQRTk,endplay,True,True,1
2022-11-24T03:42:54Z,desktop,1590,Waiting For Love,Avicii,Stories,spotify:track:2P4OICZRVAQcYAV2JReRfj,endplay,True,True,1
2022-11-24T03:38:21Z,desktop,5712,Alone,Alan Walker,Different World,spotify:track:3LlmKSHR3Rs0Y3KHQLAYDk,endplay,True,True,1
2022-11-24T03:38:49Z,desktop,2252,Where Were You In The Morning?,Shawn Mendes,Shawn Mendes,spotify:track:376Gg7Oxo5C5jUWDWpVXeI,endplay,True,True,1
2022-11-24T03:39:18Z,desktop,9079,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate,spotify:track:7JJmb5XwzOO8jgpou264Ml,endplay,True,True,1
2023-05-28T17:38:58Z,phone,2670,Wherever I Go,OneRepublic,Oh My My,spotify:track:7kftK4n15rl1wbpfjSq2Tk,fwdbtn,True,True,1
2023-06-03T19:47:47Z,desktop,7639,We Have It All,Pim Stones,We Have It All,spotify:track:4bd2syoHunggIjewdw8KiA,endplay,True,True,1
2022-11-24T03:44:36Z,desktop,16637,Count on Me,Bruno Mars,Doo-Wops & Hooligans,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,endplay,True,True,1
2022-11-24T03:44:59Z,desktop,10367,Beat It,Michael Jackson,Thriller 25 Super Deluxe Edition,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,endplay,True,True,1
2022-11-24T03:45:32Z,desktop,32391,Don't Stop Believin',Journey,Escape,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,endplay,True,True,1
2022-11-24T03:46:07Z,desktop,21652,...Ready For It?,Taylor Swift,reputation,spotify:track:2yLa0QULdQr0qAIvVwN6B5,endplay,True,True,1
2022-11-24T03:40:13Z,desktop,7709,Scars To Your Beautiful,Alessia Cara,Know-It-All,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,endplay,True,True,1
2022-11-24T03:41:35Z,desktop,23382,Monster,BIGBANG,Special Edition 'Still Alive',spotify:track:0c7QMo952Ga2qAJMdfEcrb,endplay,True,True,1
2022-11-24T03:41:44Z,desktop,5770,Cheap Thrills,Sia,This Is Acting (Deluxe Version),spotify:track:3S4px9f4lceWdKf0gWciFu,endplay,True,True,1
2022-11-24T03:41:55Z,desktop,6965,LET'S NOT FALL IN LOVE,BIGBANG,MADE,spotify:track:6UgkB0xM45TR3Zjqm3GQ6T,endplay,True,True,1
2022-11-24T03:47:36Z,desktop,11505,Appelle quand tu te reveilles,Renan Luce,D’Une Tonne A Un Tout Petit Poids,spotify:track:6ZG20lNnGraVEACj8DRc76,endplay,True,True,1
2022-11-24T03:47:44Z,desktop,6954,Formidable,Stromae,Racine Carrée,spotify:track:382n05RtneO3ykQlFQrAd1,endplay,True,True,1
2022-11-24T03:47:47Z,desktop,1671,Calabria 2007 (feat. Natasja) - Radio Edit,Enur,Calabria 2007 (feat. Natasja),spotify:track:49ou9vBZLTCi4TYoYzR3F9,endplay,True,True,1
2022-11-24T03:47:49Z,desktop,1311,Kame House.,MILE$TONE,Kame House.,spotify:track:4HuN2cP5VXA0LW9u4dLB6P,endplay,True,True,1
2022-11-24T03:48:27Z,desktop,2577,Fix You,Coldplay,X&Y,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,endplay,True,True,1
2022-11-24T03:43:16Z,desktop,2856,Mamma Mia,ABBA,Abba,spotify:track:2TxCwUlqaOH3TIyJqGgR91,endplay,True,True,1
2022-11-24T03:43:21Z,desktop,5270,The Winner Takes It All,ABBA,Super Trouper,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,endplay,True,True,1
2022-11-24T03:43:26Z,desktop,2229,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:4bPQs0PHn4xbipzdPfn6du,endplay,True,True,1
2024-02-02T20:29:53Z,phone,9301,cut my hair,Tate McRae,THINK LATER,spotify:track:2byJqu4cw657Y7G6nFogkG,endplay,False,True,1
2024-02-02T20:29:55Z,phone,1301,greedy,Tate McRae,THINK LATER,spotify:track:4kfSXPK13aXkLzuz02hCSC,endplay,False,True,1
